beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std
0.01,2.6,3.0,1112,0.0,0.0031026576062752765,0.019178333555971937,-43.181831920848175,8.304647879502099,,,7.524738867509621,29.82461309256501,26.937877954920285,46.42908229447246,34.46261682242991,51.37843853277382
0.01,2.6,3.4,1095,0.0,0.0027902594440054464,0.014661188721965998,-44.92721265905044,6.676607770165845,,,7.949741234783876,31.05262261558147,26.075834608936514,46.766166403214214,34.02557584372039,52.31371473764485
0.01,2.6,3.8,1068,0.0,0.004306937871353349,0.02293093683607393,-41.58472207876352,7.742222127368988,,,8.246883246883247,31.841093745483114,25.627900627900626,46.154141803124574,33.87478387478388,52.16642950282305
0.01,2.6,4.2,1022,0.0,0.003942538147569107,0.022743107827761698,-44.58520180838449,8.012681213685786,,,9.041940558458341,34.34561511312735,24.87850441036013,44.67492285757207,33.92044496881847,52.206750670665514
0.01,2.6,4.6,1024,0.0,0.0036100391298528674,0.02052489798660155,-41.005596828460696,7.329660918004109,,,9.28291079299166,33.22313377675207,25.24200451681055,46.30451790137332,34.5249153098022,52.71831594835063
0.01,2.6,5.0,1015,0.0,0.003327289825589427,0.02276915342447708,-39.500507691327265,7.440670169324807,,,9.267016178431161,32.41511821500645,24.56378589702014,45.771595792204366,33.8308020754513,51.86991671472398
0.01,3.0,0.01,1323,0.0,0.0010228751738325537,0.0003386092070007806,-46.24356460571289,,,,2.417382073294563,22.108593374585308,32.36638050401551,49.122236039917546,34.78376257731007,52.395529303612825
0.01,3.0,0.2,1325,0.0,0.001035906233877506,0.00033070655967902535,,,,,2.5731409625824315,18.463340691446238,32.65953473968011,49.682555464784436,35.23267570226254,51.39228451570425
0.01,3.0,0.6,1276,0.0,0.0009566638910658307,0.00035656974266930045,,,,,3.6191357342760346,23.54825220090746,30.863345117101193,48.83426601620142,34.482480851377225,52.1142601245399
0.01,3.0,1.0,1269,0.0,0.0009698319190876799,0.00031334268383760924,,,,,4.75211860562179,26.26494632843855,30.0211406899305,47.642094205142776,34.773259295552286,51.71337321664293
0.01,3.0,1.4,1227,0.0,0.0017128441522248853,0.009304979945644455,-45.89120755876814,7.748337538847416,,,4.899431530161489,26.872349474171745,30.341398725468895,49.19784047017561,35.240830255630385,53.340634730544544
0.01,3.0,1.8,1191,0.0,0.0026698476821806556,0.01546764333399859,-41.290298104286194,7.120347913731494,,,5.818886442854522,27.260005525373522,29.209090075215556,48.31239741205374,35.027976518070076,52.31871729293822
0.01,3.0,2.2,1162,0.0,0.00956198024257143,0.04348070906109665,-42.11243152618408,7.763205128329803,,,5.970570421759718,24.28793577696832,28.26414124729288,47.80425028773767,34.2347116690526,50.37484981922936
0.01,3.0,2.6,1146,0.0,0.005581408062945479,0.02806921667610928,-40.74607444391018,10.227643696833262,,,6.705544009334208,25.70384052573528,27.18109640487129,46.83544797111909,33.8866404142055,49.89687956184696
0.01,3.0,3.0,1125,0.0,0.007513046264646954,0.032069167734315715,-41.04648443630764,9.339354443046721,,,7.680022440595762,30.295221145997893,27.111949617243063,47.25427021308997,34.79197205783883,52.29056419840983
0.01,3.0,3.4,1094,0.0,0.010615075092208609,0.03739817894294317,-40.75114485658246,9.008756149148182,,,7.772535835005332,30.734785525396752,26.209713862227282,46.6763290662741,33.98224969723262,52.1138442350215
0.01,3.0,3.8,1090,0.0,0.0077190749142126425,0.02919525885290634,-41.49351861399989,9.340654369983747,,,8.634912544264406,32.915876957213136,25.384966198089923,46.44540328263463,34.01987874235433,52.935932910041615
0.01,3.0,4.2,999,0.0,0.008914086434454925,0.03392203097220094,-41.50405612587929,8.764333373593102,,,8.726784248601806,29.415016346408144,25.97754299566703,45.413071797811206,34.70432724426883,49.740963859870185
