beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std
0.2,0.01,0.8,1229,0.008950366151342554,5.700769222684706,0.6759759692729124,-68.62576723557201,0.22936301506723128,-67.88511241566052,0.5097791128801041,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.01,1.0,1229,0.010577705451586655,5.720512570163066,0.6795257382810025,-68.63119629304012,0.22099362852995316,-68.0494287931002,0.3341922992645315,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.01,10.0,1016,0.013779527559055118,5.624122741654115,0.6764262559160678,-68.64088883024722,3.2983988232780694,-68.02652767726353,0.4253610970201424,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.01,2.0,1199,0.014178482068390326,5.7410394479275455,0.6776887519320145,-68.62654615827114,0.2287702055291204,-68.04155080458698,0.34628239475365874,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.01,4.0,1141,0.013146362839614373,5.73022401092551,0.7360254511614198,-68.64885755107302,4.343133137163694,-68.23771235148112,0.0820384317648641,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.01,6.0,1098,0.011839708561020037,5.733802887477026,0.6881719172125725,-68.63993355784454,3.1522864005057967,-68.2233135516827,0.14541394026028695,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.01,8.0,1056,0.01231060606060606,5.608828681887954,0.6795733817855583,-68.67413833535987,6.405540308487731,-68.22180968064528,0.15295822858904623,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.01,1587,0.01575299306868305,1.1980598199720067,0.3765869801703345,-68.63433497629525,0.22578961586597326,-68.21156234741211,0.3152561199264664,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.2,1586,0.013240857503152586,1.1651639228810693,0.3817854373475963,-68.63052975252586,0.2337372266876838,-68.28986176990327,0.28868953817818316,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.4,1537,0.013012361743656473,1.1805569730024785,0.6917094784196656,-68.62589706641181,0.22853126680729544,-68.17395706176758,0.39055064390008853,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.6,1551,0.01096067053513862,1.209186477710274,0.40227087488612084,-68.62515845745466,0.22991124080191874,-68.22953751507927,0.31769503494328194,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.8,1562,0.0147247119078105,1.1461475594553054,0.37364412366457606,-68.63141670083603,0.22724500657605232,-68.28975544805112,0.305550097200278,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,1.0,1533,0.01304631441617743,1.1854325721874603,0.4036089314390831,-68.62650022194359,0.2327060147762347,-68.22507781982422,0.36370969627212607,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,10.0,1224,0.017973856209150325,1.1434412859623235,0.4224669867424052,-68.62988687499603,0.22413367631672812,-68.33755007657138,0.1487594547760297,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,2.0,1496,0.01270053475935829,1.2030529784645776,0.3914867886438904,-68.62924841815098,0.23060093019634398,-68.36192843788548,0.18234394656494893,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,4.0,1409,0.014194464158977998,1.157356374563218,0.38658221615027205,-68.62467314002535,0.23345430077267698,-68.09306716918945,0.528390736423223,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,6.0,1303,0.00844205679201842,1.2082909037310683,0.37719660713251835,-68.6908662862893,7.332482999599522,-68.34485903653231,0.18959326646504135,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,8.0,1269,0.0070921985815602835,1.2014289837920136,0.3935899657366884,-68.6943370190317,7.451204398142071,-68.27283308241103,0.09093071633734164,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.4,0.01,1666,0.003601440576230492,0.1794230036374559,0.17827413486593657,-68.62538604015157,0.2179656644195547,-68.57558822631836,0.2242939153247085,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.4,0.2,1656,0.0036231884057971015,0.17291192271279998,0.17397313943745796,-68.62745720804567,0.24445544474728,-68.48001480102539,0.1770402747631958,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.4,0.4,1648,0.0012135922330097086,0.16078323993864765,0.14962948349853075,-68.62541626500362,0.2171479348092121,-68.54872131347656,0.12862274076118216,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.4,0.6,1654,0.0036275695284159614,0.10704504103006865,0.15918257065879868,-68.61784222084927,0.22588815720579558,-68.6017354329427,0.16154995189990723,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.4,0.8,1630,0.003067484662576687,0.11409031101528808,0.16896356322348058,-68.62805492018235,0.22912470277242458,-68.55154647827149,0.054833249852966795,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.4,1.0,1625,0.0043076923076923075,0.1671340648944231,0.19942708070577872,-68.62580367392682,0.23211630101261935,-68.5364270891462,0.13469387645153877,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.4,10.0,1275,0.010980392156862745,0.09868659225162539,0.14652323366594916,-68.62370394507427,0.2401746356099288,-68.4854872567313,0.36104550806379493,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.4,2.0,1565,0.0038338658146964857,0.16657414908603785,0.1627658510372961,-68.61867032609156,0.22813854534397796,-68.50716145833333,0.29065335552913457,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.4,4.0,1484,0.006738544474393531,0.11976902696961834,0.1685652687170398,-68.63147745815924,0.23093540846598554,-68.57128601074218,0.17578361452978933,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.4,6.0,1403,0.003563791874554526,0.11000120036530096,0.1469655211715225,-68.62812503901395,0.2240672084753226,-68.84673919677735,0.09794681526275009,0.0,0.0,0.0,0.0,0.0,0.0
