beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std
0.01,0.5,1.0,11,0.0,0.04447590221057073,0.05004886579087759,-35.283786392211915,16.547144813670336,,,50.96583319418935,54.31145561634052,0.07392024266711193,2.8544130384233286,51.03975343685646,54.317095965983626
0.01,0.5,10.0,11,0.0,0.03964250737969503,0.0546624799530443,-40.59036302566528,9.781569983151813,,,47.05181757374722,53.40250038907493,0.05972125530666011,2.49349649594074,47.11153882905388,53.40809367768211
0.01,0.5,2.0,11,0.0,0.012397766113278409,0.03795680687826636,-43.726863861083984,,,,68.2788113154961,51.91718014982303,0.05443492196209587,2.3806427025677617,68.3332462374582,51.90016758613957
0.01,0.5,3.0,11,0.0,0.04085627469149048,0.07392331527614462,-38.682395935058594,1.8811075598673557,,,53.32259381545781,53.73813827931271,0.07322398551496433,2.7608511560146782,53.395817800972765,53.73639970086425
0.01,0.5,4.0,11,0.0,0.07497180591927585,0.07301725083345509,-36.18674966267177,17.944363536440235,,,31.813758029608426,49.74218241648544,0.0777895326404879,2.9235891157035407,31.89154756224891,49.77833291161904
0.01,0.5,5.0,11,0.0,0.1098242673006828,0.1572826702070845,-47.976112365722656,10.057230465959773,,,39.25463977183483,52.015186171976225,0.07319610355612505,2.8404064370983226,39.32783587539095,52.03749426240659
0.01,0.5,6.0,11,0.0,0.122677196155877,0.2838352979861897,-38.41795206069946,7.283707324154621,,,59.24535541053313,54.36202658935819,0.06819925799207303,2.749168274909571,59.31355466852521,54.357213981926
0.01,0.5,7.0,11,0.0,0.03270669416946903,0.0773335069290333,-30.228243350982666,21.860212778688574,,,61.006027584210415,53.65238124384078,0.05815636566654949,2.9575628147239,61.06418394987697,53.66776748210358
0.01,0.5,8.0,11,0.0,0.020113858309650567,0.04268295532220602,-45.63712120056152,8.98336945819244,,,61.03055623822397,53.059830438114496,0.06186682504573879,2.5378662977854405,61.09242306326971,53.04936081912258
0.01,0.5,9.0,11,0.0,0.07742101495915639,0.13146388737877732,-223.86866397857665,433.6040057616879,,,56.439184248115424,54.37986110643636,0.06620807960688632,2.7896853863661693,56.505392327722305,54.38269968721973
0.01,0.6,0.01,11,0.0,0.0009103254838423296,0.00023404355459548062,,,,,75.3820277459059,48.53827058331356,0.03911546886408678,2.0181880382489243,75.42114321477,48.5194751046489
0.01,0.6,0.1,11,0.0,0.050002878362467605,0.07200573374400844,-19.163254976272583,16.83813474230434,,,58.59415794640433,53.832023374289776,0.06744713884885575,2.9722843350333688,58.661605085253186,53.84066337844821
0.01,0.6,0.2,11,0.0,0.02971562472256534,0.049515845116377945,-47.264609018961586,5.1918461056856,,,53.71488040542422,54.37479472686901,0.06308648678751427,2.649694940614116,53.77796689221173,54.37703262537729
0.01,0.6,0.3,11,0.0,0.05962631919165156,0.07810211685758058,-41.18844146728516,8.5351060777329,,,39.14633678958664,52.08421856047692,0.07186010535997993,2.735035674958278,39.21819689494662,52.10201537187769
0.01,0.6,0.4,11,0.0,0.01976706764914233,0.041704371751056346,-22.207401275634766,23.76996478748334,,,60.802162783408214,53.85340624565235,0.0696548601678682,2.692770751807736,60.87181764357608,53.84208269824128
0.01,0.6,0.5,11,0.0,0.039295716719193616,0.0543814767296981,-34.99428844451904,18.593188974156202,,,52.46160891141828,54.24309473210937,0.07099600292503533,2.7185536500936416,52.532604914343324,54.24255315086743
0.01,0.6,0.6,11,0.0,0.020720741965551136,0.04374580787859495,-39.21798133850098,0.10755336260318715,,,59.38883920967467,53.32654310863639,0.05766337364446716,2.4501845186981455,59.44650258331914,53.3186115405608
0.01,0.6,0.7,11,0.0,0.010923905806106249,0.03275298921306508,-41.63127517700195,0.0,,,74.5012197246907,48.84898490901635,0.045739675901725035,2.1823283525047463,74.54695940059244,48.82796757885831
